"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-102.97","49.22","ESTEVAN A","4012400","1989-02","1989","02","-12.8","","-22.4","","-17.6","","3.7","","-36.8","","0.6","","6.2","","4.3","","11","","35","S","67","S"
"-102.97","49.22","ESTEVAN A","4012400","1989-03","1989","03","-2.8","","-12.3","","-7.6","","12.4","","-28.1","","4.0","","15.0","","17.6","","0","T","31","","59",""
"-102.97","49.22","ESTEVAN A","4012400","1989-04","1989","04","12.3","","-0.7","","5.8","","29.5","","-10.2","","17.8","","2.0","","18.6","","0","","31","S","70","S"
"-102.97","49.22","ESTEVAN A","4012400","1989-05","1989","05","20.8","","5.3","","13.1","","29.5","","-5.3","","25.5","","0.0","T","25.5","","0","","16","S","81","S"
"-102.97","49.22","ESTEVAN A","4012400","1989-06","1989","06","24.1","","8.5","","16.3","","33.2","","2.0","","49.7","","0.0","","49.7","","0","","27","","78",""
"-102.97","49.22","ESTEVAN A","4012400","1989-07","1989","07","30.2","","13.6","","21.9","","38.4","","8.7","","33.6","","0.0","","33.6","","0","","32","","69",""
"-102.97","49.22","ESTEVAN A","4012400","1989-08","1989","08","27.5","","11.4","","19.5","","38.6","","3.0","","17.2","","0.0","","17.2","","0","","14","","80",""
"-102.97","49.22","ESTEVAN A","4012400","1989-09","1989","09","21.4","","5.0","","13.2","","33.4","","-3.5","","34.8","","0.0","","34.8","","0","","30","","94",""
"-102.97","49.22","ESTEVAN A","4012400","1989-10","1989","10","13.0","","-2.1","","5.5","","24.0","","-9.8","","42.1","","5.9","","48.0","","0","","31","","74",""
"-102.97","49.22","ESTEVAN A","4012400","1989-11","1989","11","2.0","","-8.5","","-3.3","","13.6","S","-21.0","","3.5","","14.6","","13.5","","0","T","33","","81",""
"-102.97","49.22","ESTEVAN A","4012400","1989-12","1989","12","-8.6","","-20.3","","-14.5","","9.5","","-38.1","","0.2","","9.2","","5.2","","0","T","34","","54",""
"-102.97","49.22","ESTEVAN A","4012400","1990-01","1990","01","-2.2","","-13.0","","-7.6","","6.6","","-31.6","","0.2","","14.4","","10.0","","4","","30","","102",""
"-102.97","49.22","ESTEVAN A","4012400","1990-02","1990","02","-2.3","","-16.3","","-9.3","","10.0","","-35.6","","0.0","","2.8","","2.8","","0","T","31","","83",""
"-102.97","49.22","ESTEVAN A","4012400","1990-03","1990","03","4.2","","-6.3","","-1.1","","14.4","","-15.8","","23.2","","21.8","","46.3","","0","T","32","","78",""
"-102.97","49.22","ESTEVAN A","4012400","1990-04","1990","04","11.3","","-1.8","","4.8","","29.4","","-7.8","","11.2","","1.5","","12.7","","1","","29","S","65","S"
"-102.97","49.22","ESTEVAN A","4012400","1990-05","1990","05","18.2","","4.0","","11.1","","29.7","","-4.1","","38.2","","0.0","T","38.2","","0","","33","","78","E"
"-102.97","49.22","ESTEVAN A","4012400","1990-06","1990","06","24.0","","9.7","","16.9","","34.4","","1.0","","94.2","","0.0","","94.2","","0","","28","","91","E"
"-102.97","49.22","ESTEVAN A","4012400","1990-07","1990","07","25.2","","10.9","","18.1","","32.4","","4.2","","78.4","","0.0","","78.4","","0","","7","","89","E"
"-102.97","49.22","ESTEVAN A","4012400","1990-08","1990","08","26.9","","11.3","","19.1","","37.0","","4.0","","52.3","","0.0","","52.3","","0","","27","","81",""
"-102.97","49.22","ESTEVAN A","4012400","1990-09","1990","09","23.6","","5.3","","14.5","","32.4","","-1.8","","13.1","","0.0","","13.1","","0","","14","","69",""
"-102.97","49.22","ESTEVAN A","4012400","1990-10","1990","10","13.4","","-3.8","","4.8","","23.5","","-11.2","","1.0","","0.0","T","1.0","","0","","29","","98",""
"-102.97","49.22","ESTEVAN A","4012400","1990-11","1990","11","2.8","","-11.8","","-4.5","","15.6","","-28.5","","0.7","","9.6","","9.1","","6","","30","","93",""
"-102.97","49.22","ESTEVAN A","4012400","1990-12","1990","12","-10.0","","-22.4","","-16.2","","5.5","","-39.3","","0.8","","25.8","","20.5","","9","","31","","85",""
"-102.97","49.22","ESTEVAN A","4012400","1991-01","1991","01","-9.9","","-22.7","","-16.3","","3.2","","-38.0","","0.0","T","12.2","","7.5","","9","","31","","87",""
"-102.97","49.22","ESTEVAN A","4012400","1991-02","1991","02","0.1","","-10.0","","-5.0","","10.9","","-21.2","","0.0","T","20.4","","14.0","","7","","33","S","52","S"
"-102.97","49.22","ESTEVAN A","4012400","1991-03","1991","03","2.9","","-10.2","","-3.6","","17.3","","-26.2","","1.6","","32.4","","30.4","","9","","30","","70",""
"-102.97","49.22","ESTEVAN A","4012400","1991-04","1991","04","13.7","","0.4","","7.1","","26.8","","-4.9","","39.8","","12.6","","52.4","","0","","32","","65",""
"-102.97","49.22","ESTEVAN A","4012400","1991-05","1991","05","18.5","","6.4","","12.5","","30.4","","-4.0","","44.7","","9.6","","54.1","","0","","20","","76",""
"-102.97","49.22","ESTEVAN A","4012400","1991-06","1991","06","23.8","","11.5","","17.7","","30.7","","6.3","","190.6","","0.0","","190.6","","0","","24","","89",""
"-102.97","49.22","ESTEVAN A","4012400","1991-07","1991","07","25.5","","12.7","","19.1","","32.1","","8.0","","97.8","","0.0","","97.8","","0","","32","","70",""
"-102.97","49.22","ESTEVAN A","4012400","1991-08","1991","08","27.5","","12.9","","20.2","","34.5","","7.9","","56.6","","0.0","","56.6","","0","","16","","59",""
"-102.97","49.22","ESTEVAN A","4012400","1991-09","1991","09","19.0","","5.4","","12.2","","35.8","","-6.1","","31.0","","1.8","","32.8","","0","","31","","95",""
"-102.97","49.22","ESTEVAN A","4012400","1991-10","1991","10","9.7","","-4.3","","2.8","","25.8","","-21.5","","2.6","","13.2","","15.0","","5","","30","","98",""
"-102.97","49.22","ESTEVAN A","4012400","1991-11","1991","11","0.1","","-11.8","","-5.9","","13.5","","-28.0","","1.0","","10.4","","8.7","","3","","30","","72",""
"-102.97","49.22","ESTEVAN A","4012400","1991-12","1991","12","-3.0","","-14.8","","-8.9","","5.4","","-31.8","","0.4","","21.4","","18.7","","4","","30","","87",""
"-102.97","49.22","ESTEVAN A","4012400","1992-01","1992","01","-2.3","","-13.9","","-8.1","","8.2","","-30.8","","0.0","T","6.6","","5.0","","1","","31","","80",""
"-102.97","49.22","ESTEVAN A","4012400","1992-02","1992","02","0.2","","-10.4","","-5.1","","17.0","","-23.0","","0.4","","7.2","","5.8","","0","","32","","69",""
"-102.97","49.22","ESTEVAN A","4012400","1992-03","1992","03","6.2","","-6.0","","0.1","","14.7","","-15.4","","14.9","","8.0","","22.7","","0","","30","","61",""
"-102.97","49.22","ESTEVAN A","4012400","1992-04","1992","04","11.4","","-2.3","","4.6","","28.3","","-12.8","","32.2","","14.8","","46.2","","0","","36","","63",""
"-102.97","49.22","ESTEVAN A","4012400","1992-05","1992","05","19.6","","4.2","","12.0","","33.5","","-3.8","","35.9","","0.0","T","35.9","","0","","26","","72",""
"-102.97","49.22","ESTEVAN A","4012400","1992-06","1992","06","22.3","","8.2","","15.3","","32.2","","0.8","","50.6","","0.0","","50.6","","0","","8","","69",""
"-102.97","49.22","ESTEVAN A","4012400","1992-07","1992","07","22.6","","8.6","","15.6","","30.1","","3.6","","51.4","","0.0","","51.4","","0","","27","","63",""
"-102.97","49.22","ESTEVAN A","4012400","1992-08","1992","08","24.0","","7.3","","15.7","","35.8","","-0.2","","29.2","","0.0","","29.2","","0","","27","","83",""
"-102.97","49.22","ESTEVAN A","4012400","1992-09","1992","09","19.4","","3.4","","11.4","","33.1","","-6.0","","21.4","","0.0","","21.4","","0","","17","","102",""
"-102.97","49.22","ESTEVAN A","4012400","1992-10","1992","10","12.4","","-2.0","","5.2","","33.3","","-12.9","","2.0","","13.8","","12.8","","0","T","31","","78",""
"-102.97","49.22","ESTEVAN A","4012400","1992-11","1992","11","0.0","","-6.7","","-3.4","","5.8","","-14.2","","0.0","T","18.2","","14.8","","2","","32","","80",""
"-102.97","49.22","ESTEVAN A","4012400","1992-12","1992","12","-9.6","","-21.2","","-15.4","","3.0","S","-36.3","","0.0","T","22.0","","14.6","","14","","31","I","104","I"
"-102.97","49.22","ESTEVAN A","4012400","1993-01","1993","01","-10.2","","-22.3","","-16.3","","5.0","","-36.7","","0.0","T","16.2","","9.4","","11","","31","","72",""
"-102.97","49.22","ESTEVAN A","4012400","1993-02","1993","02","-7.9","","-19.1","","-13.5","","5.6","","-32.0","","0.0","","5.8","","2.4","","5","","31","","50",""
"-102.97","49.22","ESTEVAN A","4012400","1993-03","1993","03","3.3","","-7.8","","-2.2","","19.7","","-28.3","","28.2","","22.0","","43.6","","0","T","36","I","59","I"
"-102.97","49.22","ESTEVAN A","4012400","1993-04","1993","04","12.0","","-2.3","","4.9","","22.2","","-6.8","","9.0","","0.0","T","9.0","","0","","31","","65",""
"-102.97","49.22","ESTEVAN A","4012400","1993-05","1993","05","19.3","","4.0","","11.6","","30.7","","-3.5","","30.4","","0.0","","30.4","","0","","13","I","85","I"
"-102.97","49.22","ESTEVAN A","4012400","1993-06","1993","06","20.2","","7.3","","13.8","","33.4","","1.4","","89.8","","0.0","","89.8","","0","","26","","83",""
"-102.97","49.22","ESTEVAN A","4012400","1993-07","1993","07","21.2","","10.3","","15.8","","27.4","","4.8","","181.8","","0.0","","181.8","","0","","25","","65",""
"-102.97","49.22","ESTEVAN A","4012400","1993-08","1993","08","23.6","","10.2","","16.9","","32.5","","4.8","","38.4","","0.0","","38.4","","0","","31","S","65","S"
"-102.97","49.22","ESTEVAN A","4012400","1993-09","1993","09","17.7","","2.7","","10.2","","28.9","","-5.0","","47.6","","0.8","","48.4","","0","","34","S","85","S"
"-102.97","49.22","ESTEVAN A","4012400","1993-10","1993","10","11.6","","-3.9","","3.9","","24.2","","-13.8","S","7.9","","0.4","","8.3","","0","","29","","76",""
"-102.97","49.22","ESTEVAN A","4012400","1993-11","1993","11","-1.1","","-11.2","","-6.2","","7.1","","-21.6","","0.6","","29.2","","22.6","","11","","28","","83",""
"-102.97","49.22","ESTEVAN A","4012400","1993-12","1993","12","-4.0","","-15.0","","-9.5","","4.2","","-37.1","","1.8","","24.8","","18.8","","15","","28","","76",""
"-102.97","49.22","ESTEVAN A","4012400","1994-01","1994","01","-15.4","","-25.4","","-20.4","","-3.0","","-39.8","","0.0","T","50.8","","33.6","","28","","11","","63",""
"-102.97","49.22","ESTEVAN A","4012400","1994-02","1994","02","-13.8","","-24.9","","-19.4","","-0.3","S","-40.1","","1.2","","46.8","","40.6","","50","","34","","70",""
"-102.97","49.22","ESTEVAN A","4012400","1994-03","1994","03","2.9","","-6.2","","-1.6","","15.6","","-22.0","","0.2","","0.0","T","0.2","","0","T","32","","89",""
"-102.97","49.22","ESTEVAN A","4012400","1994-04","1994","04","11.7","","-2.3","","4.7","","27.2","","-8.5","","1.6","","14.2","","15.0","","0","","32","","100",""
"-102.97","49.22","ESTEVAN A","4012400","1994-05","1994","05","20.4","","5.2","","12.8","","31.4","","-4.8","","69.6","","0.0","","69.6","","0","","31","","74",""
"-102.97","49.22","ESTEVAN A","4012400","1994-06","1994","06","21.7","","10.3","","16.0","","29.3","","6.4","","104.2","","0.0","","104.2","","0","","1","","80",""
"-102.97","49.22","ESTEVAN A","4012400","1994-07","1994","07","25.1","","10.5","","17.8","","32.6","","5.1","","32.2","","0.0","","32.2","","0","","33","","65",""
"-102.97","49.22","ESTEVAN A","4012400","1994-08","1994","08","24.8","","10.2","","17.5","","34.5","","2.3","","57.2","","0.0","","57.2","","0","","26","","78",""
"-102.97","49.22","ESTEVAN A","4012400","1994-09","1994","09","22.7","","5.6","","14.2","","35.1","","-1.8","","19.0","","0.0","","19.0","","0","","2","","70",""
"-102.97","49.22","ESTEVAN A","4012400","1994-10","1994","10","12.8","","1.7","","7.3","","25.8","","-8.9","","43.4","","1.6","","45.0","","0","","33","","85",""
"-102.97","49.22","ESTEVAN A","4012400","1994-11","1994","11","2.9","","-8.5","","-2.8","","10.8","","-18.2","","8.0","","11.8","","18.0","","7","","32","","70",""
"-102.97","49.22","ESTEVAN A","4012400","1994-12","1994","12","-4.7","","-15.7","","-10.2","","8.1","","-30.2","","0.0","T","14.8","","13.4","","7","","31","","63",""
"-102.97","49.22","ESTEVAN A","4012400","1995-01","1995","01","-10.4","","-18.8","","-14.6","","2.8","","-30.7","","0.0","T","27.8","","25.0","","16","","35","I","59","I"
"-102.97","49.22","ESTEVAN A","4012400","1995-02","1995","02","-6.2","","-15.6","","-10.9","","5.3","","-28.9","","7.4","","12.2","","13.8","","5","","32","","83",""
"-102.97","49.22","ESTEVAN A","4012400","1995-03","1995","03","-0.5","","-8.6","","-4.5","","10.1","","-30.4","","15.6","","22.2","","37.2","","0","","11","","67",""
"-102.97","49.22","ESTEVAN A","4012400","1995-04","1995","04","8.2","","-3.5","","2.3","","14.6","S","-15.9","","23.5","","12.4","","35.3","","0","","29","","96",""
"-102.97","49.22","ESTEVAN A","4012400","1995-05","1995","05","17.1","","4.2","","10.7","","31.0","","-0.6","","73.4","","0.2","","73.6","","0","","31","","83",""
"-102.97","49.22","ESTEVAN A","4012400","1995-06","1995","06","24.4","","11.2","","17.8","","33.9","","2.8","","62.5","","0.0","","62.5","","0","","35","","72",""
"-102.97","49.22","ESTEVAN A","4012400","1995-07","1995","07","25.4","","11.2","","18.3","","32.1","","4.9","","53.3","","0.0","","53.3","","0","","24","S","87","S"
"-102.97","49.22","ESTEVAN A","4012400","1995-08","1995","08","26.1","","10.8","","18.5","","36.7","","5.4","","38.6","","0.0","","38.6","","0","","26","","100",""
"-102.97","49.22","ESTEVAN A","4012400","1995-09","1995","09","20.0","","3.7","","11.9","","31.3","","-8.1","","69.3","","0.2","","69.5","","0","","27","","63",""
"-102.97","49.22","ESTEVAN A","4012400","1995-10","1995","10","11.3","","-0.9","","5.2","","24.9","","-8.8","","30.8","","2.6","","33.0","","0","","30","","87",""
"-102.97","49.22","ESTEVAN A","4012400","1995-11","1995","11","-2.9","","-12.3","","-7.6","","7.0","","-24.0","","6.8","","36.2","","37.0","","8","","30","","83",""
"-102.97","49.22","ESTEVAN A","4012400","1995-12","1995","12","-10.0","","-18.7","","-14.4","","5.9","","-32.3","","2.2","","26.0","","25.8","","14","","30","","104",""
"-102.97","49.22","ESTEVAN A","4012400","1996-01","1996","01","-15.3","","-26.2","","-20.7","","5.8","","-40.8","","0.0","T","14.2","","11.6","","11","","22","","61",""
"-102.97","49.22","ESTEVAN A","4012400","1996-02","1996","02","-6.4","","-17.1","","-11.8","","5.5","","-41.5","","0.6","","19.6","","19.6","","10","","30","","87",""
"-102.97","49.22","ESTEVAN A","4012400","1996-03","1996","03","-5.2","","-15.3","","-10.2","","11.4","","-29.8","","4.0","","29.8","","32.0","","16","","29","","74",""
"-102.97","49.22","ESTEVAN A","4012400","1996-04","1996","04","6.5","","-3.7","","1.4","","20.0","","-19.8","","9.6","","18.2","","27.4","","0","","31","","67",""
"-102.97","49.22","ESTEVAN A","4012400","1996-05","1996","05","15.5","","3.5","","9.5","","24.5","","-2.9","","63.6","","0.2","","63.8","","0","","29","","74",""
"-102.97","49.22","ESTEVAN A","4012400","1996-06","1996","06","23.7","","11.0","","17.4","","34.3","","2.8","","58.8","","0.0","","58.8","","0","","11","","85",""
"-102.97","49.22","ESTEVAN A","4012400","1996-07","1996","07","24.4","","12.0","","18.2","","32.8","","6.4","","89.0","","0.0","","89.0","","0","","36","S","59","S"
"-102.97","49.22","ESTEVAN A","4012400","1996-08","1996","08","27.9","","10.4","","19.2","","33.1","","5.3","S","12.0","","0.0","","12.0","","0","","34","","78",""
"-102.97","49.22","ESTEVAN A","4012400","1996-09","1996","09","17.7","","5.0","","11.4","","26.2","","-3.6","","38.7","","0.0","","38.7","","0","","10","","74",""
"-102.97","49.22","ESTEVAN A","4012400","1996-10","1996","10","11.1","","-2.9","","4.1","","25.0","","-14.1","","3.8","","25.2","","29.0","","0","","33","","78",""
"-102.97","49.22","ESTEVAN A","4012400","1996-11","1996","11","-5.7","","-16.2","","-11.0","","14.7","","-32.8","","0.0","T","32.2","","29.8","","21","","32","S","52","S"
"-102.97","49.22","ESTEVAN A","4012400","1996-12","1996","12","-12.4","","-23.4","","-17.9","","0.9","","-37.3","S","3.4","","33.8","","34.8","","33","","32","","80",""
"-102.97","49.22","ESTEVAN A","4012400","1997-01","1997","01","-13.9","","-25.5","","-19.7","","3.8","","-38.4","","1.2","","13.6","","14.4","","27","","32","S","67","S"
"-102.97","49.22","ESTEVAN A","4012400","1997-02","1997","02","-4.7","","-16.2","","-10.5","","2.5","","-31.3","","0.0","T","12.6","","12.4","","28","","31","S","59","S"
"-102.97","49.22","ESTEVAN A","4012400","1997-03","1997","03","-3.1","","-14.0","","-8.6","","16.2","","-32.6","","7.4","","28.6","","35.6","","2","","31","","65",""
"-102.97","49.22","ESTEVAN A","4012400","1997-04","1997","04","8.5","","-3.1","","2.7","","20.9","","-14.7","","11.6","","0.4","","12.0","","0","","33","","87",""
"-102.97","49.22","ESTEVAN A","4012400","1997-05","1997","05","18.1","","3.0","","10.6","","30.4","","-2.9","","11.2","","1.2","","12.4","","0","","31","","72",""
"-102.97","49.22","ESTEVAN A","4012400","1997-06","1997","06","26.2","E","11.4","E","18.8","E","31.9","E","7.9","E","33.4","","0.0","","33.4","","0","","29","S","61","S"
"-102.97","49.22","ESTEVAN A","4012400","1997-07","1997","07","26.4","","12.8","","19.6","","31.9","","6.5","","93.6","","0.0","","93.6","","0","","4","","61",""
"-102.97","49.22","ESTEVAN A","4012400","1997-08","1997","08","27.3","","10.3","","18.8","","34.5","","3.7","","76.4","","0.0","","76.4","","0","","6","","80",""
"-102.97","49.22","ESTEVAN A","4012400","1997-09","1997","09","22.6","","6.0","","14.3","","29.6","","-2.0","","21.4","","0.0","","21.4","","0","","29","","87",""
"-102.97","49.22","ESTEVAN A","4012400","1997-10","1997","10","10.8","","-1.5","","4.7","","31.1","","-13.7","","23.4","","6.6","","30.0","","0","","31","","69",""
"-102.97","49.22","ESTEVAN A","4012400","1997-11","1997","11","1.5","","-8.8","","-3.7","","12.1","","-19.3","","0.0","T","1.8","","1.8","","0","","23","S","39","S"
"-102.97","49.22","ESTEVAN A","4012400","1997-12","1997","12","1.0","","-10.0","","-4.5","","11.5","","-16.5","","0.0","T","0.8","","0.2","","0","T","34","","69",""
"-102.97","49.22","ESTEVAN A","4012400","1998-01","1998","01","-9.7","","-19.9","","-14.8","","4.0","","-35.0","","0.0","T","14.4","","11.0","","3","","28","","43",""
"-102.97","49.22","ESTEVAN A","4012400","1998-02","1998","02","0.5","","-7.6","","-3.5","","10.0","","-23.5","","2.4","","56.2","","55.6","","56","","4","","61",""
"-102.97","49.22","ESTEVAN A","4012400","1998-03","1998","03","-2.6","","-14.0","","-8.3","","13.0","","-33.6","","3.6","","5.4","","6.8","","9","","35","","52",""
"-102.97","49.22","ESTEVAN A","4012400","1998-04","1998","04","15.3","","0.8","","8.0","","25.8","","-3.5","","11.6","","0.4","","12.2","","0","","11","","74",""
"-102.97","49.22","ESTEVAN A","4012400","1998-05","1998","05","19.9","","4.6","","12.3","","27.4","","-4.1","","27.5","","1.6","","29.1","","0","","29","","70",""
"-102.97","49.22","ESTEVAN A","4012400","1998-06","1998","06","19.9","","8.5","","14.2","","29.8","","0.1","","130.8","","1.4","","132.4","","0","","18","","67",""
"-102.97","49.22","ESTEVAN A","4012400","1998-07","1998","07","27.0","","12.5","","19.7","","33.8","","6.3","","10.4","","0.0","","10.4","","0","","30","","65",""
"-102.97","49.22","ESTEVAN A","4012400","1998-08","1998","08","28.3","","12.7","","20.5","","34.3","S","7.3","","61.4","","0.0","","61.4","","0","","30","","56",""
"-102.97","49.22","ESTEVAN A","4012400","1998-09","1998","09","23.1","","7.0","","15.1","","37.2","","-2.2","","40.0","","0.0","","40.0","","0","","5","","63",""
"-102.97","49.22","ESTEVAN A","4012400","1998-10","1998","10","12.8","","0.1","","6.5","","23.4","","-6.4","","80.6","","1.4","","82.4","","0","","29","B","59","B"
"-102.97","49.22","ESTEVAN A","4012400","1998-11","1998","11","0.2","","-7.4","","-3.6","","9.8","","-24.3","","3.0","","33.8","","30.4","","1","","26","E","48","E"
"-102.97","49.22","ESTEVAN A","4012400","1998-12","1998","12","-6.9","","-17.3","","-12.1","","6.1","","-28.6","","0.0","T","30.4","","23.8","","13","","27","B","57","B"
"-102.97","49.22","ESTEVAN A","4012400","1999-01","1999","01","-11.5","","-21.4","","-16.5","","4.6","","-36.7","","0.0","T","42.2","","31.6","","22","","12","E","57","E"
"-102.97","49.22","ESTEVAN A","4012400","1999-02","1999","02","-2.9","","-12.8","","-7.9","","3.7","","-26.4","","2.0","","9.0","","8.4","","21","","28","E","70","E"
"-102.97","49.22","ESTEVAN A","4012400","1999-03","1999","03","0.3","","-8.6","","-4.2","","14.5","","-18.4","","1.8","","29.8","","28.0","","0","T","17","E","59","E"
"-102.97","49.22","ESTEVAN A","4012400","1999-04","1999","04","12.3","","0.6","","6.5","","23.0","","-6.2","","14.6","","10.4","","23.0","","0","","31","E","65","E"
"-102.97","49.22","ESTEVAN A","4012400","1999-05","1999","05","16.4","","6.5","","11.5","","30.1","","0.2","","127.8","","4.4","","136.2","","0","","34","","72",""
"-102.97","49.22","ESTEVAN A","4012400","1999-06","1999","06","21.4","","10.6","","16.0","","30.1","","5.8","","89.4","","0.0","","89.4","","0","","27","E","72","E"
"-102.97","49.22","ESTEVAN A","4012400","1999-07","1999","07","24.5","","12.7","","18.6","","33.4","","9.1","","102.6","","0.0","","102.6","","0","","28","B","56","B"
"-102.97","49.22","ESTEVAN A","4012400","1999-08","1999","08","25.7","","12.2","","19.0","","32.5","","8.0","","28.0","","0.0","","28.0","","0","","30","E","50","E"
"-102.97","49.22","ESTEVAN A","4012400","1999-09","1999","09","17.3","","3.8","","10.6","","27.2","","-3.4","","44.0","","0.0","","44.0","","0","","29","B","61","B"
"-102.97","49.22","ESTEVAN A","4012400","1999-10","1999","10","12.0","","-2.3","","4.8","","24.1","","-7.0","","8.2","","2.0","","10.2","","0","","29","E","83","E"
"-102.97","49.22","ESTEVAN A","4012400","1999-11","1999","11","8.4","","-5.1","","1.7","","22.1","","-12.3","","0.0","T","0.0","T","0.0","T","0","","30","E","96","E"
"-102.97","49.22","ESTEVAN A","4012400","1999-12","1999","12","0.9","","-10.7","","-4.9","","8.1","","-28.2","","0.2","","6.4","","5.4","","0","","30","E","85","E"
"-102.97","49.22","ESTEVAN A","4012400","2000-01","2000","01","-7.9","","-20.9","","-14.4","","0.9","","-30.9","","0.0","T","20.0","","18.0","","10","","32","E","63","E"
"-102.97","49.22","ESTEVAN A","4012400","2000-02","2000","02","-1.7","","-14.8","","-8.3","","12.4","","-34.4","","3.8","","6.6","","10.0","","0","","30","E","69","E"
"-102.97","49.22","ESTEVAN A","4012400","2000-03","2000","03","7.1","","-5.3","","0.9","","16.7","","-17.7","","5.4","","5.2","","9.0","","0","","32","E","70","E"
"-102.97","49.22","ESTEVAN A","4012400","2000-04","2000","04","11.7","","-2.3","","4.7","","25.0","","-9.3","","26.2","","18.4","","44.0","","0","","32","E","85","E"
"-102.97","49.22","ESTEVAN A","4012400","2000-05","2000","05","18.6","","4.7","","11.7","","30.2","","-1.5","","68.8","","9.0","","78.3","","0","","31","E","74","E"
"-102.97","49.22","ESTEVAN A","4012400","2000-06","2000","06","20.1","","7.9","","14.0","","29.8","","0.8","","87.2","","0.0","","87.2","","0","","30","B","59","B"
"-102.97","49.22","ESTEVAN A","4012400","2000-07","2000","07","26.1","","13.1","","19.7","","33.3","","4.3","","91.8","","0.0","","91.8","","0","","23","E","56","E"
"-102.97","49.22","ESTEVAN A","4012400","2000-08","2000","08","25.3","","11.1","","18.2","","33.9","","5.2","","61.8","","0.0","","61.8","","0","","34","E","78","E"
"-102.97","49.22","ESTEVAN A","4012400","2000-09","2000","09","19.5","","5.4","","12.5","","32.1","","-3.5","S","26.4","","0.0","T","26.4","","0","","31","E","56","E"
"-102.97","49.22","ESTEVAN A","4012400","2000-10","2000","10","13.8","","-1.2","","6.3","","25.4","","-11.7","","24.4","","4.6","","28.4","","0","","31","E","48","E"
"-102.97","49.22","ESTEVAN A","4012400","2000-11","2000","11","-5.1","","-13.3","","-9.3","","6.5","","-25.6","","26.0","","76.3","","97.4","","16","","31","","70",""
"-102.97","49.22","ESTEVAN A","4012400","2000-12","2000","12","-12.2","","-23.5","","-17.9","","2.1","","-33.3","","0.0","T","33.2","","26.5","","20","","33","E","65","E"
"-102.97","49.22","ESTEVAN A","4012400","2001-01","2001","01","-4.9","","-15.2","","-10.1","","4.1","","-25.5","","0.6","","4.8","","5.2","","14","","31","E","65","E"
"-102.97","49.22","ESTEVAN A","4012400","2001-02","2001","02","-11.4","","-23.3","","-17.3","","1.9","","-30.6","S","0.0","","3.6","","3.0","","14","","31","B","56","B"
"-102.97","49.22","ESTEVAN A","4012400","2001-03","2001","03","1.0","","-8.4","","-3.7","","10.0","","-18.2","","1.8","","4.4","","5.6","","0","T","21","B","56","B"
"-102.97","49.22","ESTEVAN A","4012400","2001-04","2001","04","11.3","","-0.5","","5.4","","31.8","","-10.3","","16.6","","11.8","","32.0","","0","","36","E","54","E"
"-102.97","49.22","ESTEVAN A","4012400","2001-05","2001","05","20.2","","5.1","","12.7","","34.1","","-0.6","","37.4","","0.0","","37.4","","0","","33","E","107","E"
"-102.97","49.22","ESTEVAN A","4012400","2001-06","2001","06","21.7","","9.9","","15.8","","31.6","","5.5","","82.2","","0.0","","82.2","","0","","27","E","107","E"
"-102.97","49.22","ESTEVAN A","4012400","2001-07","2001","07","25.7","","13.3","","19.5","","31.5","","6.7","","69.4","","0.0","","69.4","","0","","28","","74",""
"-102.97","49.22","ESTEVAN A","4012400","2001-08","2001","08","28.6","","10.6","","19.6","","35.3","","4.2","","6.8","","0.0","","6.8","","0","","16","E","63","E"
"-102.97","49.22","ESTEVAN A","4012400","2001-09","2001","09","21.6","","4.2","","13.0","","32.0","","-4.6","","9.4","","0.0","","9.4","","0","","30","B","61","B"
"-102.97","49.22","ESTEVAN A","4012400","2001-10","2001","10","11.0","","-3.6","","3.7","","23.9","","-14.4","","1.5","","6.2","","6.7","","0","","32","E","83","E"
"-102.97","49.22","ESTEVAN A","4012400","2001-11","2001","11","7.2","","-5.2","","1.0","","19.9","","-15.7","","1.6","","5.0","","7.0","","2","","29","","72",""
"-102.97","49.22","ESTEVAN A","4012400","2001-12","2001","12","-6.0","","-17.7","","-11.9","","7.4","","-27.3","","0.0","T","22.0","","18.4","","12","","30","E","69","E"
"-102.97","49.22","ESTEVAN A","4012400","2002-01","2002","01","-5.9","","-16.7","","-11.3","","7.1","","-32.9","","7.6","","17.0","","18.6","","10","","34","E","59","E"
"-102.97","49.22","ESTEVAN A","4012400","2002-02","2002","02","-0.5","","-11.6","","-6.1","","11.2","","-27.6","","0.2","","7.2","","7.4","","0","T","32","E","104","E"
"-102.97","49.22","ESTEVAN A","4012400","2002-03","2002","03","-5.2","","-17.0","","-11.1","","9.7","","-30.5","","0.6","","25.2","","20.0","","0","T","31","E","70","E"
"-102.97","49.22","ESTEVAN A","4012400","2002-04","2002","04","7.6","","-5.3","","1.1","","20.7","","-21.2","","19.2","","12.0","","30.2","","0","","32","E","93","E"
